RegionName,State,Metro,CountyName,Type,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
Rancho Cucamonga,CA,Riverside,San Bernardino,4-Bedroom,103,,,,,,,,,,,,,,,,,,2250,2370,2250,2125,2050,2400,2500,2355,2187.5,2187.5,2172.5,2195,2200,2200,2350,2295,2200,2200,2199.5,2200,2160,2200,2225,2200,2250,2200,2270,2250,2290,2250,2240,2230,2272.5,2300,2300,2350,2400,2350,2325,2300,2300,2300,2295,2300,2295,2300,2350,2350,2350,2425,2450,2450,2380,2450,2400,2500,2525,2400,2400,2575,2400,2500,2500,2400,2525,2500,2475,2500,2600,2597.5,2650,2600,2640,2690,2650,2572.5,2500,2562.5,2500,2500,2550,2600,2650,2650,2600
Overland Park,KS,Kansas City,Johnson,4-Bedroom,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,2075,2100,2100,2200,2198,2125,2160,1995,2000,1995,1995,2000,2000,2025,2095,1995,2050
Newport News,VA,Virginia Beach,Newport News City,4-Bedroom,105,,,,,,,,,,,,,1495,1450,1495,1495,1550,1550,1525,1495,1500,1425,1400,1425,1395,1450,1400,1450,1500,1497.5,1500,1500,1497.5,1450,1400,1400,1450,1550,1572.5,1595,1600,1595,1527.5,1550,1500,1450,1500,1495,1450,1450,1495,1500,1585,1575,1550,1497.5,1500,1495,1500,1525,1500,1497.5,1550,1595,1600,1600,1572.5,1500,1500,1500,1500,1500,1500,1550,1575,1572.5,1485,1500,1425,1450,1485,1550,1575,1575,1572.5,1525,1575,1550,1600,1550,1550,1595,1550,1550,1550,1500,1575,1500,1550,1550,1585,1595
Vancouver,WA,Portland,Clark,4-Bedroom,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1695,1725,1750,1725,1800,1700,1895,1962.5,1950,1975,1985,1795,1812.5,1750,1950,1850,1775,1985,2095,1985
Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4-Bedroom,107,,,,,,,,,,,,,,,,,,,,,,1495,1500,1597.5,1600,1472.5,1595,1500,1500,1522.5,1600,1550,1550,1550,1600,1597.5,1650,1650,1650,1650,1600,1600,1595,1600,1595,1595,1550,1595,1595,1550,1550,1522.5,1595,1595,1599,1597,1600,1600,1600,1650,1795,1747,1750,1675,1675,1600,1669,1600,1597.5,1580,1600,1650,1695,1685,1625,1600,1675,1600,1600,1625,1650,1595,1600,1750,1795,1825,1900,1900,1895,1912.5,1774.5,1744.5,1900,1952.5,1950,1900,1950,1950,1995,2050,2045,2160
Elk Grove,CA,Sacramento,Sacramento,4-Bedroom,108,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1630,1637.5,1650,1600,1600,1632,1595,1650,1650,1695,1695,1675,1650,1665,1700,1750,1712.5,1700,1700,1695,1695,1697.5,1695,1695,1695,1700,1750,1750,1775,1795,1750,1700,1795,1797.5,1800,1795,1795,1795,1800,1895,1800,1795,1807.5,1812.5,1800,1800,1867.5,1895,1900,2000,1950,1999,1995,2095,2000,2100,2000,2000,2050,1995,1995,2195,2100,2195,2195
Fredericksburg,VA,Washington,Spotsylvania,4-Bedroom,109,,,,,,,,,,,,,,,,,,,,,,,1800,1675,1650,1900,1900,1992.5,1950,1937.5,1900,1875,1825,1800,1650,1725,1760,1825,1972.5,1950,1995,1950,1900,1837.5,1850,1800,1800,1800,1800,1800,1850,1995,1995,1950,1960,1960,1875,1875,1850,1875,1885,1900,1900,1950,1975,1962.5,1950,1900,1850,1900,1975,1995,1950,1950,1995,1950,1900,1995,1995,1922.5,2150,1995,1972.5,1995,2000,1950,1995,2000,2000,2050,1995,1995,1900,2000,2000,1995,1900,1900,2000,2100,2100,1950
Cape Coral,FL,Fort Myers,Lee,4-Bedroom,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.5,1650,1650,1652.5,1695,1700,1800,1800,1745,1745,1792.5,1825,1800,1800,1800,1850,1850,1700,1695
Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,4-Bedroom,111,,,,,,,,,,,,,2400,2400,2400,2450,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2600,2600,2600,2550,2500,2500,2500,2500,2500,2512.5,2500,2525,2500,2570,2600,2625,2670,2650,2600,2600,2600,2600,2600,2550,2575,2600,2700,2700,2500,2500,2500,2500,2500,2600,2612.5,2550,2600,2625,2600,2600,2700,2700,2600,2625,2600,2670,2690,2600,2600,2600,2650,2595,2577,2597.5,2675,2500,2587.5,2600,2600,2622,2650,2690,2695,2700,2694.5,2680,2697,2740,2700,2712.5,2610,2600,2600,2800,2850,2780
Fairfax,VA,Washington,Fairfax,4-Bedroom,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,2850,2850,2850,2850,2800,2900,2800,2922.5,2850,2850,2774.5,2697.5,2750,2670,2825,2950,2950,2800
Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4-Bedroom,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,2900,2900,2950,3025,2995,3100,3085,3100,3100,2999,3000,2997.5,3000,3050,3100,3200,3200,3200
Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,4-Bedroom,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2300,2300,2300,2350,2300,2400,2305,2325,2400,2370,2397.5,2420,2450,2347.5,2350,2450,2475,2450
Hollywood,FL,Miami-Fort Lauderdale,Broward,4-Bedroom,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.5,2710,2799,2487.5,2300,2300,2500,2597.5,2625,2600,2595,2332.5,2500,2650,2800,2650,2650,2700,2415
Yuma,AZ,Yuma,Yuma,4-Bedroom,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1400,1400,1297.5,1225,1250,1250,1300,1362.5,1400,1495,1450,1350,1400,1425,1400,1450,1450
Las Cruces,NM,Las Cruces,Dona Ana,4-Bedroom,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1100,1150,1150,1137.5,1150,1112.5,1175,1162.5,1225,1250,1200,1150,1172.5,1150
Bridgeport,CT,Stamford,Fairfield,4-Bedroom,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1750,1650,1550,1600,1525,1500,1600,1600,1600,1750,1800,1800,1750,1675,1650
Newark,DE,Philadelphia,New Castle,4-Bedroom,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1875,1850,1875,1950,1800,1800,1800,1800,1950,1925,1950,1875,2050,2100
Sugar Land,TX,Houston,Fort Bend,4-Bedroom,120,,,,,,,,,,,,,,,,,,2100,1770,1675,1750,2050,1900,1800,1812.5,1775,1800,1900,2075,2000,1975,1900,2000,2000,1987.5,1985,2000,1950,2000,2200,2197.5,2250,2150,2200,2000,2250,2350,2375,2287.5,2200,2100,2250,2325,2200,2200,2100,2100,2000,2200,2250,2250,2262.5,2400,2300,2250,2250,2350,2300,2300,2300,2287.5,2280,2250,2275,2350,2297.5,2224.5,2250,2225,2250,2200,2200,2230,2150,2100,2150,2100,2200,2150,2100,2045,2100,2075,2112.5,2100,2100,2100,2200,2200,2100,2150,2095
Round Rock,TX,Austin,Williamson,4-Bedroom,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1975,1980,1980,1895,1888,1799.5,1866,1853,1893,1858,1854,1874
Hampton,VA,Virginia Beach,Hampton City,4-Bedroom,122,,,,,,,,,,,,,1500,1447.5,1400,1472.5,1450,1495,1497.5,1495,1450,1400,1380,1395,1475,1487.5,1450,1450,1497.5,1495,1475,1350,1400,1300,1311.5,1200,1299,1350,1450,1450,1425,1450,1450,1495,1495,1395,1362.5,1325,1385,1400,1400,1500,1575,1500,1562.5,1500,1500,1495,1500,1500,1500,1550,1525,1562.5,1500,1500,1512.5,1537.5,1500,1500,1412.5,1500,1500,1495,1472.5,1500,1595,1622.5,1595,1550,1550,1512.5,1499.5,1500,1500,1492.5,1470,1490,1500,1550,1500,1500,1500,1550,1550,1500,1500,1595,1500,1500,1595,1525
Columbia,SC,Columbia,Richland,4-Bedroom,123,,,,,,,,,,,,1495,1412.5,1237.5,1332.5,1365,1300,1325,1300,1295,1262.5,1200,1195,1200,1250,1200,1250,1300,1300,1250,1250,1250,1200,1200,1200,1255,1250,1225,1275,1282.5,1275,1300,1299,1297.5,1297.5,1270,1350,1300,1250,1250,1250,1270,1350,1250,1392.5,1300,1300,1300,1300,1300,1325,1300,1295,1350,1327.5,1312.5,1295,1295,1300,1325,1300,1295,1300,1325,1300,1300,1300,1295,1250,1350,1300,1300,1297.5,1237.5,1250,1300,1350,1395,1450,1400,1395,1390,1350,1400,1350,1325,1300,1350,1375,1350,1385,1400
Mesquite,TX,Dallas-Fort Worth,Dallas,4-Bedroom,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.5,1695,1600,1562.5,1500,1625,1675,1675,1687.5,1667.5,1622.5,1647.5,1685,1685,1645,1650,1600,1605
McKinney,TX,Dallas-Fort Worth,Collin,4-Bedroom,125,,,,,,,,,,,,,1595,1595,1650,1597.5,1595,1625,1640,1650,1600,1625,1650,1650,1695,1600,1725,1700,1695,1700,1750,1650,1650,1700,1700,1795,1700,1697.5,1697.5,1710,1695,1750,1750,1790,1750,1695,1695,1695,1700,1725,1750,1795,1795,1797,1795,1785,1792.5,1795,1795,1800,1800,1825,1800,1850,1895,1895,1850,1850,1847.5,1850,1895,1850,1800,1837.5,1895,1899.5,1900,1940,1895,1950,1937.5,1900,1852,1895,1900,1995,1995,1995,1920,1895,1950,1900,1895,1895,1895,1900,1950,1950,2000,2000,2050,2000
Renton,WA,Seattle,King,4-Bedroom,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2425,2400,2400,2595,2565,2540,2425,2525,2500,2500,2545,2500,2500,2495,2647.5,2500,2600,2587.5
Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,4-Bedroom,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3397.5,3400,3295,3225,3300,3297.5,3195,3225,3275,3250,3495,3597.5,3700,3500
New Haven,CT,New Haven,New Haven,4-Bedroom,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.5,1350,1350,1250,1325,1350,1287.5,1400,1387.5,1462.5,1350,1375,1400,1350,1312.5,1300,1395,1312.5,1400,1250,1350,1225,1200,1200,1200,1250,1300,1300,1300,1300,1472.5,1395,1425,1400,1450,1450,1475,1500,1500,1550,1450,1450,1400,1350,1437.5,1525,1550,1450,1650,1500,1500,1495,1500,1475,1500,1562.5,1500,1575,1575,1525,1600,1650,1600,1575,1550,1500,1550,1572.5,1750,1692,1797.5,1800
Cumming,GA,Atlanta,Forsyth,4-Bedroom,129,,,,,,,,,,,,1600,1550,1600,1625,1650,1600,1595,1600,1600,1700,1600,1650,1650,1697.5,1797.5,1700,1795,1800,1725,1700,1595,1700,1700,1650,1650,1700,1700,1650,1600,1695,1700,1700,1700,1695,1700,1695,1650,1675,1662.5,1650,1695,1700,1700,1700,1700,1737.5,1750,1800,1750,1750,1800,1850,1850,1850,1850,1842,1795,1788,1765,1775,1750,1700,1700,1715,1827.5,1800,1825,1800,1750,1830,1725,1800,1745,1750,1839.5,1850,1850,1850,1850,1850,1850,1827.5,1800,1800,1800,1795,1795,1805,1860,1900,1900
Bellevue,WA,Seattle,King,4-Bedroom,130,,,,,,,,,,,,,,,,,,,,,,2650,2547.5,2649.5,2350,2372.5,2395,2497.5,2472.5,2472.5,2500,2600,2500,2500,2495,2500,2600,2547.5,2495,2800,2695,2900,2572.5,2497.5,2600,2625,2500,2490,2495,2500,2500,2795,2695,2800,2900,2800,2775,2745,2695,2950,2845,2695,2800,2895,2925,2950,2925,2900,2995,2895,2800,2792,2925,2925,3300,3150,2995,3100,3100,2987.5,2925,2900,2850,2872.5,3095,3200,3225,3200,3450,3399,3200,3200,3200,3290,3200,3333,3400,3200,3400,3400,3375,3295
Olathe,KS,Kansas City,Johnson,4-Bedroom,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,1795,1800,1850,1850,1825,1850,1850,1845,1800,1845,1845,1845,1797.5,1850,1895,1897,1895,1885
Miramar,FL,Miami-Fort Lauderdale,Broward,4-Bedroom,132,,,,,,,,,,,,,,2400,2500,2450,2425,2500,2500,2450,2425,2200,2250,2200,2200,2250,2250,2350,2400,2425,2400,2400,2375,2200,2200,2270,2200,2290,2500,2375,2250,2250,2200,2250,2150,2400,2200,2300,2300,2300,2300,2350,2400,2500,2500,2472.5,2399.5,2399.5,2352.5,2337.5,2350,2400,2450,2450,2500,2500,2600,2500,2400,2412.5,2500,2500,2450,2500,2500,2400,2500,2400,2499,2400,2400,2425,2422.5,2561,2613,2634,2628,2600,2500,2450,2545,2545,2500,2475,2490,2500,2497.5,2497,2300,2407.5,2450,2507.5
Coral Springs,FL,Miami-Fort Lauderdale,Broward,4-Bedroom,133,,,,,,,,,,,,,,2150,2400,2500,2500,2500,2500,2400,2350,2300,2200,2200,2250,2300,2400,2500,2495,2500,2500,2500,2500,2500,2400,2500,2500,2500,2500,2500,2550,2500,2500,2500,2575,2500,2575,2575,2575,2575,2600,2600,2600,2600,2510,2500,2550,2582.5,2600,2575,2575,2600,2600,2600,2500,2550,2550,2600,2650,2650,2500,2500,2600,2600,2600,2600,2595,2600,2600,2500,2600,2575,2487.5,2585,2596,2597,2600,2625,2647,2625,2650,2600,2600,2500,2500,2560,2600,2650,2695,2600,2680,2750
Stamford,CT,Stamford,Fairfield,4-Bedroom,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3575,3500,3500,3540,3500,3550,3275,3400,3437.5,3400,3400,3300,3500,3200,3500,3800
Savannah,GA,Savannah,Chatham,4-Bedroom,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,1650,1612.5,1600,1562.5,1550,1550,1495,1485.5,1500,1450,1475,1500,1650,1750,1695,1650,1650
Simi Valley,CA,Ventura,Ventura,4-Bedroom,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,2895,2800,2972.5,2900,2925,2950,2997.5,2997.5,2950,3000,2950,3030.5,3000,3200,3000
Concord,CA,San Francisco,Contra Costa,4-Bedroom,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2700,2950,2900,2997.5,2950,3175,3100,2995,2995,2895,2850,2750,2900,3000,2995,3200,3000,3190,3250
Frisco,TX,Dallas-Fort Worth,Collin,4-Bedroom,138,,,,,,,,,,,,,2100,2000,2000,2000,1972.5,1900,1950,1895,2050,1800,2000,1997.5,1995,2197.5,1950,1995,1950,1825,1850,1872.5,1812.5,1997.5,1950,1895,1850,1850,1975,1995,1900,2000,2095,2000,2172.5,2150,2150,2150,2000,2095,2085,2200,2195,2100,2200,2134.5,2150,2119,2100,2100,2100,2150,2250,2200,2250,2295,2244.5,2200,2100,2200,2250,2250,2300,2300,2300,2300,2200,2325,2300,2295,2397.5,2425,2150,2225,2147.5,2200,2200,2300,2350,2350,2300,2350,2295,2295,2300,2322.5,2325,2300,2300,2295,2372.5,2450
Carrollton,TX,Dallas-Fort Worth,Denton,4-Bedroom,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133,2150,2056.5,2140.5,2295,2200,2149.5,2124.5,2197.5,2200,2237.5,2195,2150,2300,2325
Vallejo,CA,Vallejo,Solano,4-Bedroom,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2190,2200,2200,2200,2500,2245,2295,2300,2300,2300,2395,2499.5,2337.5,2257.5,2389,2272.5,2397.5
Cypress,TX,Houston,Harris,4-Bedroom,141,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1750,1650,1625,1600,1600,1600,1750,1697.5,1550,1550,1600,1676.5,1650,1750,1750,1750,1725,1750,1750,1750,1650,1700,1625,1650,1632,1700,1797.5,1853,1750,1850,1900,1925,1850,1800,1795,1879,1800,1800,1800,1837,1925,1875,1900,1809.5,1850,1849.5,1825,1825,1825,1850,1867.5,1900,1900,1925,1950,1849,1900,1947.5,1800,1850,1850,1850,1850,1850,1850,1850,1850,1897.5,1875,1937.5,1950,1900,1900,1900,1900,1950,1897.5
Falls Church,VA,Washington,Fairfax,4-Bedroom,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,3120,3100,3000,2999,3100,2995,2997.5,2850,2995,3000,3015,3000,3272.5,3200,3225,3150
Denton,TX,Dallas-Fort Worth,Denton,4-Bedroom,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1800,1795,1795,1795,1850,1800,1785,1800,1650,1600,1650,1650,1800,1800,1850,1850,1850,1837.5
Victorville,CA,Riverside,San Bernardino,4-Bedroom,144,,,,,,,,,,,,,1300,1300,1312.5,1300,1295,1350,1297.5,1299.5,1295,1250,1250,1250,1250,1295,1299,1295,1250,1250,1250,1245,1247.5,1200,1200,1200,1250,1289,1250,1250,1250,1250,1250,1200,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1295,1297.5,1300,1300,1295,1300,1300,1300,1295,1300,1300,1295,1295,1300,1300,1300,1350,1300,1300,1350,1350,1350,1395,1400,1400,1422.5,1400,1400,1467.5,1495,1450,1450,1475,1450,1450,1450,1450,1450,1495,1457.5,1457.5
Temecula,CA,Riverside,Riverside,4-Bedroom,145,,,,,,,,,,,,,2047.5,1995,2000,2087,2000,1995,1992.5,1950,2075,1972.5,1997.5,1997.5,1950,1995,1995,1950,1950,1997,1995,1950,2000,2000,2000,1995,1950,1949,1995,1997.5,2000,2000,2000,1997,1950,1995,1999.5,1999,1995,1950,1995,2072.5,2028,2095,2095,2097,2095,1995,2000,2035,2000,2050,2100,2095,2095,2095,2100,2150,2100,2100,2150,2150,2187.5,2172.5,2150,2195,2172.5,2195,2100,2150,2150,2150,2150,2200,2295,2300,2300,2300,2350,2300,2300,2390,2350,2300,2300,2345,2350,2395,2400,2395,2400,2400
Tracy,CA,Stockton,San Joaquin,4-Bedroom,146,,,,,,,,,,,,1772.5,1750,1750,1750,1772.5,1750,1750,1750,1750,1749,1750,1765,1797.5,1799.5,1795,1850,1850,1850,1845,1800,1800,1797.5,1817.5,1792.5,1800,1850,1850,1895,1900,1895,1900,1895,1895,1875,1895,1895,1900,1900,1900,1900,1895,1925,2050,2000,1900,1947.5,1900,1900,1950,2050,2099,2050,2100,2100,2000,2100,2197.5,2100,2100,2100,2100,2199,2199.5,2237.5,2200,2250,2350,2295,2300,2300,2250,2262.5,2295,2300,2250,2300,2400,2499.5,2450,2395,2350,2400,2450,2450,2400,2400,2450,2500,2500,2495,2500
Murrieta,CA,Riverside,Riverside,4-Bedroom,147,,,,,,,,,,,,1897.5,1800,1885,1975,1975,1850,1895,1950,1925,1895,1950,1950,1900,1895,1895,1900,1900,1900,1900,1850,1862.5,1850,1850,1895,1895,1895,1895,1895,1900,1995,1950,1900,1900,1899,1895,1850,1895,1895,1882.5,1900,1975,1950,1990,1900,1959,1900,1925,1912.5,1950,1950,1950,1998,2000,1999,2050,2050,1999,1995,2095,2095,2000,2000,2062.5,2000,2097.5,2195,2065,2100,2100,2095,2100,2095,2105,2200,2200,2200,2195,2165,2250,2295,2212.5,2200,2195,2177.5,2200,2295,2230,2300,2300,2300,2300
Chico,CA,Chico,Butte,4-Bedroom,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1595,1630,1600,1650,1695,1750,1700,1640,1895,1750,1800,1700,1700,1750,1660,1700,1625
Cambridge,MA,Boston,Middlesex,4-Bedroom,149,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3800,3600,3400,3350,3800,3800,3800,3550,4000,3800,4000,4000,3850,4000,3800,3775,3800,3800,3850,3900,3800,3900,3925,3950,3925,3900,3850,3800,4000,3800,3800,3800,3700,3725,3900,4000,4000,4000,4000,4000,3900,3800,3600,3500,3500,3600,3800,4000,4050,4300,4000,4000,4000,4000,3975,3900,3895,4100,4100,4220,4270,4400,4400,4250,4150,4000,4000,4000,4000,4000,4200,4400,4450,4400,4250,4200
Sparks,NV,Reno,Washoe,4-Bedroom,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1975,1985,1975,1995,1972.5,1850,1795,1850,1895,1895,1995,1972.5,2022.5,2025,1950,2095,2100,2075
Roseville,CA,Sacramento,Placer,4-Bedroom,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,2295,2350,2397.5,2295,2375,2395,2395,2300,2300,2395,2295,2395,2397.5,2400,2395,2395,2400,2400
Stone Mountain,GA,Atlanta,Dekalb,4-Bedroom,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1197.5,1225,1300,1295,1279,1280,1350,1395,1300,1262.5,1262.5,1290,1265.5,1265,1260,1350,1400,1397.5,1379.5,1350
Carlsbad,CA,San Diego,San Diego,4-Bedroom,153,,,,,,,,,,,,,,,,,3500,3200,3200,2850,3200,3150,3350,3295,3200,3050,2947.5,3108,3230,3295,3197.5,3350,3190,3147.5,2950,3150,3200,3325,3387.5,3300,3547.5,3300,3295,3400,3272.5,3200,3500,3400,3400,3400,3400,3300,3400,3400,3400,3375,3500,3347.5,3400,3500,3395,3347.5,3500,3695,3542.5,3400,3397.5,3495,3450,3495,3300,3795,3900,3600,3672.5,3575,3650,3600,3550,3600,3400,3497,3600,3675,3600,3594,3500,3650,3650,3695,3672.5,3500,3525,3800,3795,3800,3700,3900,3900,4025,3800,3900
Saint Augustine,FL,Jacksonville,Saint Johns,4-Bedroom,154,,,,,,,,,,,,,1700,1900,1900,1800,1875,1650,1675,1697.5,1800,1737.5,1797.5,1797.5,1962.5,1922.5,1850,1800,1850,1850,1800,1800,1750,1800,1800,1850,1850,1785,1800,1750,1750,1895,1800,1850,1870,1800,1795,1750,1775,1750,1775,1850,1875,1850,1850,1850,1895,1850,1800,1800,1800,1800,1827.5,1800,1850,1900,1900,1895,1837.5,1812.5,1812.5,1850,1865,1805,1895,1895,1895,1850,1895,1850,1795,1875,1825,1845,1800,1850,1950,1932.5,1972.5,1950,1920,1920,1885,1870,1925,1895,1962.5,2000,1995,1995,1995,1995
West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,4-Bedroom,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2250,2295,2325,2295,2325,2300,2372.5,2310,2200,2495,2462.5,2300,2300,2400,2425,2600,2549,2400
Jacksonville,NC,Jacksonville,Onslow,4-Bedroom,156,,,,,,,,,,,,,,1250,1250,1200,1250,1250,1295,1297.5,1200,1200,1175,1150,1100,1125,1200,1250,1250,1250,1200,1200,1199.5,1150,1100,1100,1100,1150,1160,1200,1200,1175,1150,1125,1150,1100,1100,1100,1095,1096,1112.5,1200,1200,1200,1200,1200,1175,1100,1125,1100,1100,1103,1195,1200,1197.5,1175,1150,1112.5,1100,1100,1100,1100,1097.5,1100,1150,1200,1175,1190,1196,1097.5,1195,1100,1050,1100,1100,1150,1150,1200,1200,1150,1100,1050,1100,1072.5,1100,1100,1179,1150,1150,1200,1250,1262.5
Fairfield,CA,Vallejo,Solano,4-Bedroom,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2177,2337.5,2362.5,2350,2220,2412.5,2375,2400,2300,2300,2295,2362.5,2375,2472.5,2450,2400,2425,2500,2495
